locality,lga_name,abs_lga_code,regional_group,category,subcategory,display_name,poi_count
BALOOK,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,2
BAMAWM,CAMPASPE,21370,Loddon Campaspe,recreation,park,Park,4
BAMAWM EXTENSION,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
BAMBRA,SURF COAST,26490,Barwon,recreation,nature_reserve,Nature Reserve,2
BANDIANA,WODONGA,27170,Ovens Murray,education,school,School,2
BANDIANA,WODONGA,27170,Ovens Murray,public_transport,bus_stop,Bus Stop,1
BANDIANA,WODONGA,27170,Ovens Murray,recreation,park,Park,10
BANDIANA,WODONGA,27170,Ovens Murray,recreation,playground,Playground,2
BANGERANG,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,6
BANNERTON,SWAN HILL,26610,Mallee,public_transport,bus_stop,Bus Stop,1
BANNERTON,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,5
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,community,library,Library,2
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,community,social_facility,Social Facility,2
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,education,kindergarten,Kindergarten,3
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,education,school,School,4
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,healthcare,doctor,Doctor,1
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,healthcare,pharmacy,Pharmacy,1
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,public_transport,bus_stop,Bus Stop,3
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,recreation,nature_reserve,Nature Reserve,2
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,recreation,park,Park,14
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,recreation,playground,Playground,2
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,recreation,sports_centre,Sports Centre,4
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,shopping,convenience_store,Convenience Store,3
BANNOCKBURN,GOLDEN PLAINS,22490,Central Highlands,shopping,supermarket,Supermarket,2
BANYAN,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,3
BANYENA,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,community,community_centre,Community Centre,2
BANYENA,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,6
BARANDUDA,WODONGA,27170,Ovens Murray,community,community_centre,Community Centre,4
BARANDUDA,WODONGA,27170,Ovens Murray,education,childcare,Childcare Centre,2
BARANDUDA,WODONGA,27170,Ovens Murray,education,kindergarten,Kindergarten,1
BARANDUDA,WODONGA,27170,Ovens Murray,education,school,School,4
BARANDUDA,WODONGA,27170,Ovens Murray,public_transport,bus_stop,Bus Stop,8
BARANDUDA,WODONGA,27170,Ovens Murray,recreation,park,Park,8
BARANDUDA,WODONGA,27170,Ovens Murray,recreation,playground,Playground,16
BARANDUDA,WODONGA,27170,Ovens Murray,recreation,sports_centre,Sports Centre,6
BARANDUDA,WODONGA,27170,Ovens Murray,shopping,convenience_store,Convenience Store,2
BARANDUDA,WODONGA,27170,Ovens Murray,shopping,supermarket,Supermarket,2
BARINGHUP,MOUNT ALEXANDER,25430,Loddon Campaspe,community,community_centre,Community Centre,2
BARINGHUP WEST,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,park,Park,2
BARJARG,MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
BARKERS CREEK,MOUNT ALEXANDER,25430,Loddon Campaspe,public_transport,bus_stop,Bus Stop,1
BARKERS CREEK,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,5
BARKLY,PYRENEES,25990,Central Highlands,community,community_centre,Community Centre,2
BARKLY,PYRENEES,25990,Central Highlands,recreation,nature_reserve,Nature Reserve,6
BARKLY,PYRENEES,25990,Central Highlands,recreation,playground,Playground,6
BARMAH,MOIRA,24900,Goulburn,public_transport,bus_stop,Bus Stop,2
BARMAH,MOIRA,24900,Goulburn,recreation,nature_reserve,Nature Reserve,6
BARMAH,MOIRA,24900,Goulburn,recreation,park,Park,2
BARNADOWN,GREATER BENDIGO,22620,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
BARNAWARTHA,INDIGO,23350,Ovens Murray,community,town_hall,Town Hall,2
BARNAWARTHA,INDIGO,23350,Ovens Murray,education,school,School,2
BARNAWARTHA,INDIGO,23350,Ovens Murray,public_transport,bus_stop,Bus Stop,1
BARNAWARTHA,INDIGO,23350,Ovens Murray,public_transport,platform,Public Transport Platform,1
BARNAWARTHA,INDIGO,23350,Ovens Murray,recreation,nature_reserve,Nature Reserve,4
BARNAWARTHA,INDIGO,23350,Ovens Murray,recreation,park,Park,2
BARNAWARTHA,INDIGO,23350,Ovens Murray,recreation,sports_centre,Sports Centre,2
BARNAWARTHA,INDIGO,23350,Ovens Murray,shopping,convenience_store,Convenience Store,1
BARNAWARTHA NORTH,WODONGA,27170,Ovens Murray,education,college,College,2
BARNAWARTHA NORTH,WODONGA,27170,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
BARONGAROOK WEST,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
BARRAKEE,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,1
BARRAMUNGA,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,1
BARRAMUNGA,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
BARRAPORT,LODDON,23940,Loddon Campaspe,public_transport,bus_stop,Bus Stop,2
BARRAPORT,LODDON,23940,Loddon Campaspe,recreation,garden,Garden,2
BARRAPORT,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,4
BARRAPORT WEST,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
BARUNAH PARK,GOLDEN PLAINS,22490,Central Highlands,recreation,sports_centre,Sports Centre,2
BARWIDGEE,ALPINE,20110,Ovens Murray,recreation,nature_reserve,Nature Reserve,4
BARWIDGEE,ALPINE,20110,Ovens Murray,recreation,sports_centre,Sports Centre,2
BARWITE,MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
BARWON DOWNS,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,2
BARWON DOWNS,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
BARWON DOWNS,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,2
BARWON HEADS,GREATER GEELONG,22750,Barwon,education,school,School,2
BARWON HEADS,GREATER GEELONG,22750,Barwon,healthcare,pharmacy,Pharmacy,1
BARWON HEADS,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,2
BARWON HEADS,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,2
BARWON HEADS,GREATER GEELONG,22750,Barwon,recreation,park,Park,20
BARWON HEADS,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,6
BARWON HEADS,GREATER GEELONG,22750,Barwon,shopping,supermarket,Supermarket,1
BASS,BASS COAST,20740,Gippsland,recreation,nature_reserve,Nature Reserve,2
BASS,BASS COAST,20740,Gippsland,recreation,park,Park,4
BASS,BASS COAST,20740,Gippsland,recreation,playground,Playground,1
BASS,BASS COAST,20740,Gippsland,shopping,convenience_store,Convenience Store,2
BATESFORD,GOLDEN PLAINS,22490,Central Highlands,recreation,nature_reserve,Nature Reserve,2
BATESFORD,GOLDEN PLAINS,22490,Central Highlands,recreation,park,Park,2
BATESFORD,GOLDEN PLAINS,22490,Central Highlands,recreation,playground,Playground,2
BATESFORD,GREATER GEELONG,22750,Barwon,community,town_hall,Town Hall,2
BATESFORD,GREATER GEELONG,22750,Barwon,education,school,School,2
BATESFORD,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,2
BATESFORD,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,4
BATESFORD,GREATER GEELONG,22750,Barwon,recreation,nature_reserve,Nature Reserve,2
BATESFORD,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,4
BATESFORD,GREATER GEELONG,22750,Barwon,recreation,sports_centre,Sports Centre,2
BAW BAW,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,7
BAYINDEEN,ARARAT,20260,Central Highlands,recreation,nature_reserve,Nature Reserve,3
BAYNTON,MACEDON RANGES,24130,Loddon Campaspe,community,community_centre,Community Centre,2
BAYNTON,MACEDON RANGES,24130,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
BEALIBA,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,education,school,School,1
BEALIBA,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,bus_stop,Bus Stop,2
BEALIBA,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,13
BEALIBA,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,park,Park,2
BEALIBA,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,playground,Playground,2
BEALIBA,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
BEAUCHAMP,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,10
BEAUFORT,PYRENEES,25990,Central Highlands,community,community_centre,Community Centre,2
BEAUFORT,PYRENEES,25990,Central Highlands,community,library,Library,2
BEAUFORT,PYRENEES,25990,Central Highlands,community,town_hall,Town Hall,2
BEAUFORT,PYRENEES,25990,Central Highlands,education,school,School,4
BEAUFORT,PYRENEES,25990,Central Highlands,healthcare,hospital,Hospital,2
BEAUFORT,PYRENEES,25990,Central Highlands,public_transport,bus_stop,Bus Stop,5
BEAUFORT,PYRENEES,25990,Central Highlands,public_transport,platform,Public Transport Platform,1
BEAUFORT,PYRENEES,25990,Central Highlands,public_transport,railway_station,Railway Station,1
BEAUFORT,PYRENEES,25990,Central Highlands,public_transport,stop_position,Public Transport Stop Position,2
BEAUFORT,PYRENEES,25990,Central Highlands,recreation,garden,Garden,2
BEAUFORT,PYRENEES,25990,Central Highlands,recreation,nature_reserve,Nature Reserve,5
BEAUFORT,PYRENEES,25990,Central Highlands,recreation,park,Park,18
BEAUFORT,PYRENEES,25990,Central Highlands,recreation,playground,Playground,6
BEAUFORT,PYRENEES,25990,Central Highlands,shopping,convenience_store,Convenience Store,2
BEAUFORT,PYRENEES,25990,Central Highlands,shopping,supermarket,Supermarket,2
BEAZLEYS BRIDGE,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,2
BEEAC,COLAC OTWAY,21750,Barwon,education,school,School,2
BEEAC,COLAC OTWAY,21750,Barwon,healthcare,clinic,Clinic,2
BEEAC,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
BEEAC,COLAC OTWAY,21750,Barwon,recreation,park,Park,4
BEEAC,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,2
BEECH FOREST,COLAC OTWAY,21750,Barwon,public_transport,bus_station,Bus Station,1
BEECH FOREST,COLAC OTWAY,21750,Barwon,recreation,park,Park,6
BEECH FOREST,COLAC OTWAY,21750,Barwon,recreation,playground,Playground,2
BEECHWORTH,INDIGO,23350,Ovens Murray,education,kindergarten,Kindergarten,2
BEECHWORTH,INDIGO,23350,Ovens Murray,education,school,School,8
BEECHWORTH,INDIGO,23350,Ovens Murray,healthcare,hospital,Hospital,2
BEECHWORTH,INDIGO,23350,Ovens Murray,healthcare,pharmacy,Pharmacy,1
BEECHWORTH,INDIGO,23350,Ovens Murray,public_transport,bus_stop,Bus Stop,1
BEECHWORTH,INDIGO,23350,Ovens Murray,public_transport,stop_position,Public Transport Stop Position,1
BEECHWORTH,INDIGO,23350,Ovens Murray,recreation,garden,Garden,25
BEECHWORTH,INDIGO,23350,Ovens Murray,recreation,nature_reserve,Nature Reserve,6
BEECHWORTH,INDIGO,23350,Ovens Murray,recreation,park,Park,20
BEECHWORTH,INDIGO,23350,Ovens Murray,recreation,playground,Playground,4
BEECHWORTH,INDIGO,23350,Ovens Murray,recreation,sports_centre,Sports Centre,2
BEECHWORTH,INDIGO,23350,Ovens Murray,shopping,supermarket,Supermarket,3
BELL PARK,GREATER GEELONG,22750,Barwon,community,social_facility,Social Facility,2
BELL PARK,GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,2
BELL PARK,GREATER GEELONG,22750,Barwon,education,school,School,8
BELL PARK,GREATER GEELONG,22750,Barwon,healthcare,clinic,Clinic,1
BELL PARK,GREATER GEELONG,22750,Barwon,healthcare,dentist,Dentist,1
BELL PARK,GREATER GEELONG,22750,Barwon,healthcare,pharmacy,Pharmacy,5
BELL PARK,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,9
BELL PARK,GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,8
BELL PARK,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,4
BELL PARK,GREATER GEELONG,22750,Barwon,recreation,park,Park,17
BELL PARK,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,9
BELL PARK,GREATER GEELONG,22750,Barwon,shopping,convenience_store,Convenience Store,3
BELL PARK,GREATER GEELONG,22750,Barwon,shopping,supermarket,Supermarket,6
BELL POST HILL,GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,2
BELL POST HILL,GREATER GEELONG,22750,Barwon,education,school,School,6
BELL POST HILL,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,8
BELL POST HILL,GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,2
BELL POST HILL,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,24
BELL POST HILL,GREATER GEELONG,22750,Barwon,recreation,park,Park,20
BELL POST HILL,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,24
BELL POST HILL,GREATER GEELONG,22750,Barwon,recreation,sports_centre,Sports Centre,2
BELL POST HILL,GREATER GEELONG,22750,Barwon,shopping,convenience_store,Convenience Store,2
BELLARINE,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,4
BELLBIRD CREEK,EAST GIPPSLAND,22110,Gippsland,recreation,playground,Playground,1
BELLBRAE,SURF COAST,26490,Barwon,community,social_facility,Social Facility,2
BELLBRAE,SURF COAST,26490,Barwon,community,town_hall,Town Hall,2
BELLBRAE,SURF COAST,26490,Barwon,education,school,School,2
BELLBRAE,SURF COAST,26490,Barwon,public_transport,bus_stop,Bus Stop,6
BELLBRAE,SURF COAST,26490,Barwon,recreation,park,Park,8
BELLBRAE,SURF COAST,26490,Barwon,recreation,playground,Playground,2
BELLBRAE,SURF COAST,26490,Barwon,recreation,sports_centre,Sports Centre,2
BELLBRIDGE,TOWONG,26670,Ovens Murray,community,community_centre,Community Centre,2
BELLBRIDGE,TOWONG,26670,Ovens Murray,recreation,park,Park,2
BELLBRIDGE,TOWONG,26670,Ovens Murray,recreation,playground,Playground,2
BELLBRIDGE,TOWONG,26670,Ovens Murray,shopping,convenience_store,Convenience Store,1
BELLELLEN,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,2
BELLFIELD (GRAMPIANS),NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,2
BELMONT,GREATER GEELONG,22750,Barwon,community,library,Library,2
BELMONT,GREATER GEELONG,22750,Barwon,community,social_facility,Social Facility,6
BELMONT,GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,10
BELMONT,GREATER GEELONG,22750,Barwon,education,school,School,14
BELMONT,GREATER GEELONG,22750,Barwon,healthcare,clinic,Clinic,4
BELMONT,GREATER GEELONG,22750,Barwon,healthcare,dentist,Dentist,6
BELMONT,GREATER GEELONG,22750,Barwon,healthcare,doctor,Doctor,8
BELMONT,GREATER GEELONG,22750,Barwon,healthcare,hospital,Hospital,4
BELMONT,GREATER GEELONG,22750,Barwon,healthcare,pharmacy,Pharmacy,6
BELMONT,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,61
BELMONT,GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,21
BELMONT,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,30
BELMONT,GREATER GEELONG,22750,Barwon,recreation,park,Park,38
BELMONT,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,62
BELMONT,GREATER GEELONG,22750,Barwon,recreation,sports_centre,Sports Centre,6
BELMONT,GREATER GEELONG,22750,Barwon,shopping,convenience_store,Convenience Store,6
BELMONT,GREATER GEELONG,22750,Barwon,shopping,supermarket,Supermarket,16
BEMM RIVER,EAST GIPPSLAND,22110,Gippsland,community,community_centre,Community Centre,1
BEMM RIVER,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
BEMM RIVER,EAST GIPPSLAND,22110,Gippsland,recreation,park,Park,2
BEMM RIVER,EAST GIPPSLAND,22110,Gippsland,recreation,playground,Playground,2
BEMM RIVER,EAST GIPPSLAND,22110,Gippsland,shopping,convenience_store,Convenience Store,1
BENA,SOUTH GIPPSLAND,26170,Gippsland,public_transport,bus_stop,Bus Stop,1
BENA,SOUTH GIPPSLAND,26170,Gippsland,recreation,park,Park,2
BENA,SOUTH GIPPSLAND,26170,Gippsland,recreation,playground,Playground,2
BENALLA,BENALLA,21010,Ovens Murray,community,library,Library,2
BENALLA,BENALLA,21010,Ovens Murray,education,school,School,18
BENALLA,BENALLA,21010,Ovens Murray,healthcare,hospital,Hospital,2
BENALLA,BENALLA,21010,Ovens Murray,healthcare,pharmacy,Pharmacy,3
BENALLA,BENALLA,21010,Ovens Murray,public_transport,bus_stop,Bus Stop,36
BENALLA,BENALLA,21010,Ovens Murray,public_transport,platform,Public Transport Platform,1
BENALLA,BENALLA,21010,Ovens Murray,public_transport,railway_station,Railway Station,1
BENALLA,BENALLA,21010,Ovens Murray,public_transport,station,Public Transport Station,2
BENALLA,BENALLA,21010,Ovens Murray,public_transport,stop_position,Public Transport Stop Position,4
BENALLA,BENALLA,21010,Ovens Murray,recreation,garden,Garden,30
BENALLA,BENALLA,21010,Ovens Murray,recreation,nature_reserve,Nature Reserve,12
BENALLA,BENALLA,21010,Ovens Murray,recreation,park,Park,26
BENALLA,BENALLA,21010,Ovens Murray,recreation,playground,Playground,6
BENALLA,BENALLA,21010,Ovens Murray,recreation,sports_centre,Sports Centre,12
BENALLA,BENALLA,21010,Ovens Murray,shopping,convenience_store,Convenience Store,2
BENALLA,BENALLA,21010,Ovens Murray,shopping,supermarket,Supermarket,4
BENAMBRA,EAST GIPPSLAND,22110,Gippsland,community,community_centre,Community Centre,2
BENAMBRA,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,12
BENAYEO,WEST WIMMERA,26890,Wimmera Southern Mallee,community,community_centre,Community Centre,2
BENAYEO,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
BENAYEO,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,park,Park,2
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,community,community_centre,Community Centre,4
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,community,library,Library,2
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,community,social_facility,Social Facility,21
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,education,college,College,6
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,education,kindergarten,Kindergarten,6
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,education,school,School,15
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,healthcare,clinic,Clinic,12
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,healthcare,dentist,Dentist,3
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,healthcare,doctor,Doctor,4
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,healthcare,hospital,Hospital,7
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,healthcare,pharmacy,Pharmacy,7
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,bus_station,Bus Station,1
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,bus_stop,Bus Stop,76
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,platform,Public Transport Platform,4
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,stop_position,Public Transport Stop Position,10
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,tram_stop,Tram Stop,5
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,recreation,garden,Garden,35
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,recreation,park,Park,32
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,recreation,playground,Playground,8
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,recreation,sports_centre,Sports Centre,16
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,shopping,convenience_store,Convenience Store,6
BENDIGO,GREATER BENDIGO,22620,Loddon Campaspe,shopping,supermarket,Supermarket,9
BENDOC,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,11
BENGWORDEN,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,3
BENLOCH,MACEDON RANGES,24130,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,3
BENNISON,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,2
BENWERRIN,SURF COAST,26490,Barwon,recreation,nature_reserve,Nature Reserve,2
BEREMBOKE,MOORABOOL,25150,Central Highlands,recreation,nature_reserve,Nature Reserve,2
